model,sample,sampled_stiffness_loss_pct,sampled_plastic_strain_index,sampled_relative_deformation_demand_index
constant_suction,228,0.0,0.00023594802538054756,1.0235948025380548
constant_suction,229,0.0,0.00024046641181520588,1.0240466411815206
constant_suction,230,0.0,0.00019418627154406604,1.0194186271544066
constant_suction,231,0.0,0.00020775600528748382,1.0207756005287485
constant_suction,232,0.0,0.00015644745911784394,1.0156447459117843
constant_suction,233,0.0,0.00017937807622339742,1.0179378076223398
constant_suction,234,0.0,0.00014934216113740987,1.014934216113741
constant_suction,235,0.0,0.0001932012370698501,1.019320123706985
constant_suction,236,0.0,0.00023980862787432257,1.0239808627874323
constant_suction,237,0.0,0.0001841631050372028,1.0184163105037203
constant_suction,238,0.0,0.00014982603575945468,1.0149826035759455
constant_suction,239,0.0,0.0001983330502165675,1.0198333050216568
constant_suction,240,0.0,0.00012140644941445241,1.0121406449414452
